cam_id,cam_name,frame_id,global_ts,detection_x,detection_y,velocity_x,velocity_y
0,iphone6,27.0,0.9008999990991,522.70546798,324.74192118,-32.23918954272732,4.581133371214167
0,iphone6,28.0,0.9342666657323999,521.62975369,324.89477833,17.425431985456353,40.54516907151326
0,iphone6,29.0,0.9676333323656999,522.21118227,326.24763547,17.425431685755814,4.581133071515318
0,iphone6,30.0,1.000999998999,522.79261084,326.40049261,-44.22720154272638,9.718852756970891
0,iphone6,31.0,1.0343666656323,521.31689655,326.72477833,36.26373629999779,2.868559843027854
0,iphone6,32.0,1.0677333322656,522.52689655,326.82049261,-28.814043085755767,33.69487675697307
0,iphone6,33.0,1.1010999988988999,521.56546798,327.94477833,7.149992914242246,4.581133071513599
0,iphone6,34.0,1.1344666655322,521.80403941,328.09763547,7.149992914242293,4.58113307151363
0,iphone6,35.0,1.1678333321655,522.04261084,328.25049261,7.149992914245653,14.85657214272935
0,iphone6,36.0,1.2011999987988,522.28118227,328.7462069,8.86256584302753,35.4074496857566
0,iphone6,37.0,1.2345666654321,522.57689655,329.92763547,-4.838019085757028,9.718852457272058
0,iphone6,38.0,1.2679333320654,522.41546798,330.25192118,12.287712299999082,-0.5565863142431595
0,iphone6,39.0,1.3012999986987,522.82546798,330.23334975,-15.113457857270639,14.85657214272945
0,iphone6,40.0,1.3346666653319998,522.32118227,330.72906404,20.850577843026745,23.419437685755394
0,iphone6,41.0,1.3680333319653,523.01689655,331.51049261,-16.826031085756416,18.281718300000463
0,iphone6,42.0,1.4013999985985999,522.45546798,332.12049261,39.688882457271944,-7.406878928485675
0,iphone6,43.0,1.4347666652319,523.77975369,331.87334975,-32.23918924303019,26.844584142728802
0,iphone6,44.0,1.4681333318652,522.70403941,332.76906404,-4.838019085757028,2.8685601427283727
0,iphone6,45.0,1.5014999984985,522.54261084,332.86477833,-13.400884928485402,6.293706300001109
0,iphone6,46.0,1.5348666651318,522.09546798,333.07477833,46.53917507151478,-9.1194521569715
0,iphone6,47.0,1.5682333317650998,523.64832512,332.77049261,-16.826031085756302,21.706864756970166
0,iphone6,48.0,1.6015999983984,523.08689655,333.49477833,19.138004914241648,2.8685598430295576
0,iphone6,49.0,1.6349666650316999,523.72546798,333.59049261,-15.113457857270538,-2.2691592430283825
0,iphone6,50.0,1.668333331665,523.22118227,333.51477833,44.826601843029,21.706864457271475
0,iphone6,51.0,1.7016999982982999,524.71689655,334.23906404,-4.838019085757028,2.8685601427283727
0,iphone6,52.0,1.7350666649316,524.55546798,334.33477833,10.575139071513307,-0.5565863142431595
0,iphone6,53.0,1.7684333315649,524.90832512,334.3162069,8.86256614272801,14.856571843028812
0,iphone6,54.0,1.8017999981982,525.20403941,334.81192118,24.275724300001844,28.55715737121458
0,iphone6,55.0,1.8351666648315,526.01403941,335.76477833,-1.4128729284860473,14.856571843027208
0,iphone6,56.0,1.8685333314647998,525.96689655,336.26049261,8.86256614272801,-45.08348785727043
0,iphone6,57.0,1.9018999980981,526.26261084,334.7562069,17.42543168575928,26.844583843028264
0,iphone6,58.0,1.9352666647313999,526.84403941,335.65192118,7.149992914242246,-19.39489062878441
0,iphone6,59.0,1.9686333313647,527.08261084,335.00477833,12.597747165444229,13.601669144469438
0,iphone6,60.0,2.001999997998,527.50295567,335.45862069,-11.260168542729227,14.85657214272935
0,iphone6,61.0,2.0353666646313,527.12724138,335.95433498,22.563151071515918,11.431425685757821
0,iphone6,62.0,2.0687333312646,527.88009852,336.33576355,8.862566142728127,-7.4068789284857735
0,iphone6,63.0,2.1020999978979,528.17581281,336.08862069,8.862565843027472,-0.5565863142431559
0,iphone6,64.0,2.1354666645312,528.47152709,336.07004926,19.13800491424152,-0.5565863142431559
0,iphone6,65.0,2.1688333311645,529.11009852,336.05147783,-11.688311699999703,2.868560142728411
0,iphone6,66.0,2.2021999977977997,528.72009852,336.14719212,-4.838019085757028,4.581133071513599
0,iphone6,67.0,2.2355666644311,528.55866995,336.30004926,-4.838019085757028,11.431425685757821
0,iphone6,68.0,2.2689333310644,528.39724138,336.68147783,20.85057814273069,21.706864756971868
0,iphone6,69.0,2.3022999976977,529.09295567,337.40576355,-3.1254461569718437,6.293706299999447
0,iphone6,70.0,2.335666664331,528.98866995,337.61576355,-3.1254458572712642,6.293706299999363
0,iphone6,71.0,2.3690333309643,528.88438424,337.82576355,-3.125446156971802,21.706864457271333
0,iphone6,72.0,2.4023999975976,528.78009852,338.55004926,-23.676323700002545,-31.382902928486345
0,iphone6,73.0,2.4357666642308997,527.99009852,337.5029064,12.287712300002408,14.85657214272935
0,iphone6,74.0,2.4691333308642,528.40009852,337.99862069,17.646885332331166,-26.79143529152691
0,iphone6,75.0,2.5024999974975,528.98891626,337.1046798,-37.37690892848386,35.407449685758074
0,iphone6,76.0,2.5358666641308,527.7417734,338.28610837,-15.113458156974685,-21.107463857272162
0,iphone6,77.0,2.5692333307640998,527.23748768,337.58182266,12.287712300002408,14.85657214272935
0,iphone6,78.0,2.6025999973974,527.64748768,338.07753695,-15.113457857273946,-9.11945215697144
0,iphone6,79.0,2.6359666640307,527.14320197,337.77325123,8.862566142731534,26.844584142727278
0,iphone6,80.0,2.6693333306639997,527.43891626,338.66896552,-8.263165542728556,-14.257171542728194
0,iphone6,81.0,2.7026999972973,527.16320197,338.19325123,-11.688311700002956,-5.69430569999991
0,iphone6,82.0,2.7360666639306,526.77320197,338.00325123,-10.9648972137601,-11.644021090564681
0,iphone6,83.0,2.7694333305639,526.4073399,337.61472906,19.138004914241773,38.83259614272841
0,iphone6,84.0,2.8027999971971997,527.04591133,338.91044335,-1.412872928486038,6.293706300001067
0,iphone6,85.0,2.8361666638305,526.99876847,339.12044335,-11.688311699999547,-33.095475857271154
0,iphone6,86.0,2.8695333304638,526.60876847,338.01615764,-13.400884628784953,-5.694305699999987
0,iphone6,87.0,2.9028999970970997,526.16162562,337.82615764,24.27572430000168,33.6948764572706
0,iphone6,88.0,2.9362666637304,526.97162562,338.95044335,12.287712299999,-0.5565863142431559
0,iphone6,89.0,2.9696333303637,527.38162562,338.93187192,0.2997002999997263,2.8685601427283727
0,iphone6,90.0,3.002999996997,527.39162562,339.02758621,0.2997002999997303,-36.52062231424317
0,iphone6,91.0,3.0363666636302997,527.40162562,337.80901478,5.437419685756481,30.269730299999615
0,iphone6,92.0,3.0697333302636,527.58305419,338.81901478,-13.400884928485311,6.293706300001067
0,iphone6,93.0,3.1030999968969,527.13591133,339.02901478,19.138004914241773,-24.532610314243733
0,iphone6,94.0,3.1364666635301997,527.77448276,338.21044335,-15.113458156971076,2.8685601427283727
0,iphone6,95.0,3.1698333301634998,527.27019704,338.30615764,22.563151371216456,2.8685598430295385
0,iphone6,96.0,3.2031999967968,528.02305419,338.40187192,8.862565843027472,2.8685601427283727
0,iphone6,97.0,3.2365666634301,528.31876847,338.49758621,3.724846756971304,2.868559843027873
0,iphone6,98.0,3.2699333300633997,528.44305419,338.59330049,19.13800491424152,-2.2691592430283825
0,iphone6,99.0,3.3032999966967,529.08162562,338.51758621,-11.688311699999547,-2.26915954272892
0,iphone6,100.0,3.33666666333,528.69162562,338.44187192,3.724846457270717,-2.2691592430283825
0,iphone6,101.0,3.3700333299633,528.81591133,338.36615764,10.575139071516784,-5.694305699999987
0,iphone6,102.0,3.4033999965965998,529.16876847,338.17615764,19.13800491424152,-12.54459831424243
0,iphone6,103.0,3.4367666632299,529.8073399,337.75758621,-23.67632369999882,23.419437685757096
0,iphone6,104.0,3.4701333298632,529.0173399,338.53901478,8.862566142728127,-9.11945215697156
0,iphone6,105.0,3.5034999964964997,529.31305419,338.23472906,34.55116307151519,-29.670329700000163
0,iphone6,106.0,3.5368666631298,530.46591133,337.24472906,-3.1254458572712642,4.581133371214137
0,iphone6,107.0,3.5702333297631,530.36162562,337.39758621,24.275724299998274,9.718852457272058
0,iphone6,108.0,3.6035999963964,531.17162562,337.72187192,-13.40088492848549,26.84458414272898
0,iphone6,109.0,3.6369666630296997,530.72448276,338.61758621,-4.838019085757028,-9.11945215697144
0,iphone6,110.0,3.670333329663,530.56305419,338.31330049,-13.400884928485311,-26.245183243028634
0,iphone6,111.0,3.7036999962963,530.11591133,337.43758621,19.138004914241773,6.293706299999447
0,iphone6,112.0,3.7370666629295997,530.75448276,337.64758621,-15.113458156971076,4.5811330715153025
0,iphone6,113.0,3.7704333295629,530.25019704,337.80044335,15.71285875697053,4.581133071513599
0,iphone6,114.0,3.8037999961962,530.77448276,337.95330049,-13.400884928485311,6.293706299999363
0,iphone6,115.0,3.8371666628295,530.3273399,338.16330049,15.712858756974144,-14.257171243027846
0,iphone6,116.0,3.8705333294627997,530.85162562,337.68758621,-13.400884928488718,21.706864457271333
0,iphone6,117.0,3.9038999960961,530.40448276,338.41187192,17.42543168575916,-9.119451857270901
0,iphone6,118.0,3.9372666627294,530.98591133,338.10758621,-8.263165542728666,-21.107464156972696
0,iphone6,119.0,3.9706333293626996,530.71019704,337.40330049,-6.550592014542255,14.85657214272935
0,iphone6,120.0,4.003999995996,530.49162562,337.89901478,-18.110461156971986,21.70686445727162
0,iphone6,121.0,4.037366662629299,529.8873399,338.62330049,-8.26316524302791,-14.25717124302917
0,iphone6,122.0,4.0707333292626,529.61162562,338.14758621,-3.1254461569718437,-14.257171542728384
0,iphone6,123.0,4.1040999958959,529.5073399,337.67187192,7.578136071512465,14.856572142729153
0,iphone6,124.0,4.1374666625292,529.76019704,338.16758621,10.575139371213915,-26.24518354272952
0,iphone6,125.0,4.1708333291625,530.11305419,337.29187192,12.287712300002571,-5.694305699999987
0,iphone6,126.0,4.2041999957958,530.52305419,337.10187192,-15.113458156970875,4.5811330715135385
0,iphone6,127.0,4.2375666624291,530.01876847,337.25472906,7.149992914242341,4.5811333712141975
0,iphone6,128.0,4.2709333290624,530.2573399,337.40758621,7.149992914242341,16.569145071514797
0,iphone6,129.0,4.3042999956956995,530.49591133,337.96044335,-16.397887928485765,26.844584142728266
0,iphone6,130.0,4.337666662329,529.94876847,338.85615764,7.149992914242341,-2.2691595427289504
0,iphone6,131.0,4.3710333289623,530.1873399,338.78044335,7.149992914242341,2.868560142728411
0,iphone6,132.0,4.4043999955955995,530.42591133,338.87615764,7.149992914245558,2.8685598430295003
0,iphone6,133.0,4.4377666622289,530.66448276,338.97187192,-20.251177542731508,11.43142568575627
0,iphone6,134.0,4.4711333288622,529.98876847,339.35330049,-4.838019085757093,-33.095475857271595
0,iphone6,135.0,4.504499995495499,529.8273399,338.24901478,-11.688311699999392,6.293706300000983
0,iphone6,136.0,4.5378666621288,529.4373399,338.45901478,20.850578142730967,4.58113307151366
0,iphone6,137.0,4.5712333287621,530.13305419,338.61187192,-8.263165542728448,9.718852756970762
0,iphone6,138.0,4.6045999953954,529.8573399,338.93615764,-6.550592314246288,21.70686445727162
0,iphone6,139.0,4.6379666620287,529.63876847,339.66044335,-15.11345785727074,-29.670329699998852
0,iphone6,140.0,4.671333328662,529.13448276,338.67044335,20.850577843029875,21.70686445726934
0,iphone6,141.0,4.7046999952953,529.83019704,339.39472906,-11.688311699999703,14.856572142729547
0,iphone6,142.0,4.7380666619286,529.44019704,339.89044335,12.287712299999164,14.856572142729547
0,iphone6,143.0,4.7714333285618995,529.85019704,340.38615764,-13.400884628784596,-29.67032969999977
0,iphone6,144.0,4.8047999951952,529.40305419,339.39615764,7.149992914242341,21.70686445727162
0,iphone6,145.0,4.8381666618285,529.64162562,340.12044335,-39.08948215697355,-21.107463857272162
0,iphone6,146.0,4.871533328461799,528.3373399,339.41615764,27.70087075697284,30.269730299999214
0,iphone6,147.0,4.9048999950951,529.26162562,340.42615764,-3.1254461569718437,-21.107464156970995
0,iphone6,148.0,4.9382666617284,529.1573399,339.72187192,-4.838019085757093,23.41943768575741
0,iphone6,149.0,4.971633328361699,528.99591133,340.50330049,-13.400884928485134,-5.694305699999835
0,iphone6,150.0,5.004999994995,528.54876847,340.31330049,-13.400884628784953,14.856572142727844
0,iphone6,151.0,5.0383666616283,528.10162562,340.80901478,-4.8380193854575015,-5.694305699999835
0,iphone6,152.0,5.0717333282616,527.94019704,340.61901478,0.2997002999997303,4.581133071515364
0,iphone6,153.0,5.1050999948949,527.95019704,340.77187192,0.2997002999997303,4.58113307151366
0,iphone6,154.0,5.1384666615281995,527.96019704,340.92472906,0.2997002999997223,4.581133371214076
0,iphone6,155.0,5.1718333281615,527.97019704,341.07758621,-11.688311699999703,-26.24518354272952
0,iphone6,156.0,5.2051999947948,527.58019704,340.20187192,-13.400884628784953,16.569145071514797
0,iphone6,157.0,5.2385666614280995,527.13305419,340.75472906,10.575139071513096,21.70686475697158
0,iphone6,158.0,5.2719333280614,527.48591133,341.47901478,10.575139071513377,-24.532610314243733
0,iphone6,159.0,5.3052999946947,527.83876847,340.66044335,-28.81404308575596,6.29370630000115
0,iphone6,160.0,5.338666661327999,526.8773399,340.87044335,-11.688311699999392,21.706864457271042
0,iphone6,161.0,5.3720333279613,526.4873399,341.59472906,19.138004914241773,-21.107463857272162
0,iphone6,162.0,5.4053999945946,527.12591133,340.89044335,-13.400884928485134,4.5811330715135385
0,iphone6,163.0,5.4387666612279,526.67876847,341.04330049,-25.388896628787794,-14.257171243027846
0,iphone6,164.0,5.4721333278612,525.83162562,340.56758621,15.712858457273608,11.431425685757974
0,iphone6,165.0,5.5054999944945,526.35591133,340.94901478,7.1499929142421506,11.431425685755967
0,iphone6,166.0,5.5388666611278,526.59448276,341.33044335,-25.388896928484925,-14.257171542728384
0,iphone6,167.0,5.5722333277611,525.7473399,340.85472906,10.575139071513377,21.70686475697216
0,iphone6,168.0,5.6055999943943995,526.10019704,341.57901478,5.4374199854569465,-21.107464156972135
0,iphone6,169.0,5.6389666610277,526.28162562,340.87472906,-8.263165542728666,2.868560142728411
0,iphone6,170.0,5.672333327661,526.00591133,340.97044335,-16.826031085756526,2.868560142728411
0,iphone6,171.0,5.705699994294299,525.44448276,341.06615764,15.712858457269782,-26.24518354272712
0,iphone6,172.0,5.7390666609276,525.96876847,340.19044335,-23.676323699999138,9.718852457270483
0,iphone6,173.0,5.7724333275609,525.17876847,340.51472906,3.724846756971304,9.718852756972725
0,iphone6,174.0,5.805799994194199,525.30305419,340.83901478,8.862565843027355,4.5811330715135385
0,iphone6,175.0,5.8391666608275,525.59876847,340.99187192,-34.527541293267674,-28.47448114735537
0,iphone6,176.0,5.8725333274608,524.44669951,340.0417734,27.700870457268895,-9.119452156971319
0,iphone6,177.0,5.9058999940941,525.37098522,339.73748768,8.862566142728127,30.269730300000017
0,iphone6,178.0,5.9392666607274,525.66669951,340.74748768,-15.113458156971278,-19.394890628786374
0,iphone6,179.0,5.9726333273606995,525.16241379,340.10034483,10.575139371217041,-14.257171542728004
0,iphone6,180.0,6.005999993994,525.51527094,339.62463054,-20.251177542731508,21.70686475697216
0,iphone6,181.0,6.0393666606273,524.83955665,340.34891626,10.575139071516784,-14.257171542728384
0,iphone6,182.0,6.0727333272605994,525.19241379,339.87320197,17.425431685755523,2.8685601427283345
0,iphone6,183.0,6.1060999938939,525.77384236,339.96891626,-27.101469857270175,-5.694305699999987
0,iphone6,184.0,6.1394666605272,524.86955665,339.77891626,8.862566142728127,-9.11945215697156
0,iphone6,185.0,6.172833327160499,525.16527094,339.47463054,17.425431685755523,-14.25717124302917
0,iphone6,186.0,6.2061999937938,525.74669951,338.99891626,-17.697081236477143,-9.960975234736733
0,iphone6,187.0,6.2395666604271,525.1562069,338.66655172,24.275724299998597,16.569145371215335
0,iphone6,188.0,6.272933327060399,525.9662069,339.21940887,-8.263165542728448,-21.107464156970433
0,iphone6,189.0,6.3062999936937,525.69049261,338.51512315,-8.26316524302813,9.718852756971021
0,iphone6,190.0,6.3396666603269995,525.41477833,338.83940887,20.850577843029875,-7.406878928485576
0,iphone6,191.0,6.3730333269603,526.11049261,338.59226601,-11.68831170000311,-7.4068789284857735
0,iphone6,192.0,6.4063999935936,525.72049261,338.34512315,-13.40088492848549,-17.682317700001125
0,iphone6,193.0,6.4397666602268995,525.27334975,337.75512315,19.13800491424467,23.419437685756783
0,iphone6,194.0,6.4731333268602,525.91192118,338.53655172,-1.412872628785519,-14.257171243027846
0,iphone6,195.0,6.5064999934935,525.86477833,338.06083744,-15.113458156971278,-45.08348815697156
0,iphone6,196.0,6.539866660126799,525.36049261,336.55655172,17.425431685755523,26.844584142728266
0,iphone6,197.0,6.5732333267601,525.94192118,337.45226601,-11.688311699999703,-19.394890928486912
0,iphone6,198.0,6.6065999933934,525.55192118,336.80512315,-18.538604314242313,16.569145371215335
0,iphone6,199.0,6.639966660026699,524.93334975,337.3579803,16.73597354320948,-17.589307510096912
0,iphone6,200.0,6.67333332666,525.4917734,336.77108374,7.149992914242341,22.29740711520477
0,iphone6,201.0,6.7066999932933,525.73034483,337.51507389,-0.8223305702551257,-25.536532293268273
0,iphone6,202.0,6.7400666599266,525.7029064,336.66300493,2.366599003365533,7.947225082872108
0,iphone6,203.0,6.7734333265599,525.78187192,336.92817734,2.366599003365533,7.947225082872108
0,iphone6,204.0,6.8067999931931995,525.86083744,337.19334975,2.36659900336547,-17.564209108473236
0,iphone6,205.0,6.8401666598265,525.93980296,336.60729064,-27.92822969825646,-22.34760301935051
0,iphone6,206.0,6.8735333264598,525.00793103,335.86162562,-25.37413309230837,27.080800726382744
0,iphone6,207.0,6.906899993093099,524.16128079,336.76522167,7.1499929142421506,-6.402956649759848
0,iphone6,208.0,6.9402666597264,524.39985222,336.55157635,-16.766976939842234,-11.186350560636825
0,iphone6,209.0,6.9736333263597,523.84039409,336.17832512,27.87803319470964,-11.186350560636825
0,iphone6,210.0,7.006999992992999,524.77059113,335.80507389,-0.8223302705511808,17.514013204325792
0,iphone6,211.0,7.0403666596263,524.74315271,336.38945813,-2.416794907511274,-14.375279834555265
0,iphone6,212.0,7.0737333262596,524.66251232,335.90980296,0.7721340667049239,11.136154356790547
0,iphone6,213.0,7.107099992892899,524.68827586,336.28137931,2.36659900336547,-20.75313838238989
0,iphone6,214.0,7.1404666595262,524.76724138,335.58891626,2.366599003365533,17.514012904625723
0,iphone6,215.0,7.1738333261594995,524.8462069,336.17330049,2.3665987036649323,-31.914390841103277
0,iphone6,216.0,7.2071999927928,524.92517241,335.10842365,0.7721343664088689,1.5693665350352286
0,iphone6,217.0,7.2405666594261,524.95093596,335.16078818,0.7721343664054616,1.5693665350352286
0,iphone6,218.0,7.2739333260593995,524.97669951,335.21315271,2.3665987036649323,-9.591885923676498
0,iphone6,219.0,7.3072999926927,525.05566502,334.89310345,-24.739300124639186,22.29740711520477
0,iphone6,220.0,7.340666659326,524.23019704,335.6370936,7.149992914242341,-11.186350860337363
0,iphone6,221.0,7.374033325959299,524.46876847,335.26384236,7.1499929142421506,-11.186350560636528
0,iphone6,222.0,7.4073999925926,524.7073399,334.89059113,7.149992914242341,12.730619293449452
0,iphone6,223.0,7.4407666592259,524.94591133,335.31536946,11.933386825122556,-36.69778505168318
0,iphone6,224.0,7.474133325859199,525.34408867,334.0908867,-16.766976939845193,-17.564209108473236
0,iphone6,225.0,7.5074999924925,524.78463054,333.50482759,11.933386825122556,19.108477541585795
0,iphone6,226.0,7.5408666591258,525.18280788,334.14241379,-35.90055258335628,-31.914390841104126
0,iphone6,227.0,7.574233325759099,523.98492611,333.07753695,34.25589174254902,6.3527604459118665
0,iphone6,228.0,7.6075999923924,525.12793103,333.28950739,-31.117158672476062,7.947225082872108
0,iphone6,229.0,7.6409666590256995,524.08965517,333.5546798,2.36659900336547,4.758296108655783
0,iphone6,230.0,7.674333325659,524.16862069,333.71344828,2.366599003365533,-6.402956649760018
0,iphone6,231.0,7.7076999922923,524.24758621,333.49980296,0.7721340667049239,-3.214027375841579
0,iphone6,232.0,7.741066658925599,524.27334975,333.39256158,7.1499929142421506,-11.186350860337066
0,iphone6,233.0,7.7744333255589,524.51192118,333.01931034,7.149992914245748,-22.34760301935051
0,iphone6,234.0,7.8077999921922,524.75049261,332.27364532,-0.8223302705546098,-3.214027375841579
0,iphone6,235.0,7.841166658825499,524.72305419,332.16640394,-0.8223305702517185,-3.2140273758414932
0,iphone6,236.0,7.8745333254588,524.69561576,332.05916256,-0.8223302705512027,-14.375279834555265
0,iphone6,237.0,7.9078999920921,524.66817734,331.57950739,0.7721343664054616,23.89187175216314
0,iphone6,238.0,7.941266658725399,524.69394089,332.37669951,0.7721340667049034,-0.025098101923138695
0,iphone6,239.0,7.9746333253587,524.71970443,332.37586207,0.7721343664054616,-6.402956649758314
0,iphone6,240.0,8.007999991992,524.74546798,332.16221675,0.7721343664088484,-22.34760331905216
0,iphone6,241.0,8.0413666586253,524.77123153,331.41655172,-0.8223305702551695,19.108477841288543
0,iphone6,242.0,8.074733325258599,524.7437931,332.05413793,0.7721343664088484,-3.2140273758414932
0,iphone6,243.0,8.1080999918919,524.76955665,331.94689655,0.7721343664054411,15.91954856736747
0,iphone6,244.0,8.1414666585252,524.7953202,332.47807882,5.555528277285824,-14.375279834555649
0,iphone6,245.0,8.174833325158499,524.98068966,331.99842365,6.013198507511285,-30.09847315697062
0,iphone6,246.0,8.2081999917918,525.18133005,330.99413793,-20.59073948113155,-3.494534868630654
0,iphone6,247.0,8.2415666584251,524.49428571,330.87753695,31.066962768329496,33.458659573917565
0,iphone6,248.0,8.2749333250584,525.5308867,331.99394089,-4.941364140806923,-36.35822311328185
0,iphone6,249.0,8.3082999916917,525.36600985,330.78078818,0.7721343664088484,1.5693665350351869
0,iphone6,250.0,8.341666658325,525.3917734,330.83315271,0.7721343664054411,15.919548567369173
0,iphone6,251.0,8.3750333249583,525.41753695,331.36433498,2.3665987036650584,-14.375280134256185
0,iphone6,252.0,8.4083999915916,525.49650246,330.8846798,8.74445755120218,4.758296108654079
0,iphone6,253.0,8.4417666582249,525.78827586,331.04344828,16.716780735998917,-25.53653259296881
0,iphone6,254.0,8.4751333248582,526.34605911,330.19137931,-11.983582729268615,11.136154656491382
0,iphone6,255.0,8.5084999914915,525.9462069,330.56295567,19.90571000991557,-3.2140273758414932
0,iphone6,256.0,8.5418666581248,526.61039409,330.45571429,5.5555282772821215,6.352760445913571
0,iphone6,257.0,8.5752333247581,526.79576355,330.66768473,5.555527977585286,6.352760445912205
0,iphone6,258.0,8.608599991391399,526.981133,330.87965517,5.5555282772821215,6.352760745614108
0,iphone6,259.0,8.6419666580247,527.16650246,331.09162562,-27.928229398555178,-33.50885577776384
0,iphone6,260.0,8.675333324658,526.23463054,329.9735468,11.933386825119465,22.297407115205363
0,iphone6,261.0,8.708699991291299,526.63280788,330.71753695,29.472498131369466,-3.2140273758414932
0,iphone6,262.0,8.7420666579246,527.6162069,330.61029557,0.7721340667083105,7.9472250828718956
0,iphone6,263.0,8.7754333245579,527.64197044,330.87546798,0.7721343664054823,-6.402956649760188
0,iphone6,264.0,8.808799991191199,527.66773399,330.66182266,0.7721343664054411,-6.402956649759848
0,iphone6,265.0,8.8421666578245,527.69349754,330.44817734,0.7721340667083105,-6.402956649758145
0,iphone6,266.0,8.8755333244578,527.71926108,330.23453202,0.7721343664054823,-6.402956649760188
0,iphone6,267.0,8.908899991091099,527.74502463,330.0208867,7.1499929142421506,-6.402956649759848
0,iphone6,268.0,8.9422666577244,527.98359606,329.80724138,7.1499929142421506,27.08080102608086
0,iphone6,269.0,8.9756333243577,528.22216749,330.71083744,-2.416795207211876,-6.402956649758485
0,iphone6,270.0,9.008999990990999,528.14152709,330.49719212,-2.41679490751121,-6.402956649759848
0,iphone6,271.0,9.0423666576243,528.0608867,330.2835468,-2.41679490751121,-6.402956649759848
0,iphone6,272.0,9.0757333242576,527.98024631,330.06990148,21.500174646875596,-6.402956649759848
0,iphone6,273.0,9.1090999908909,528.69763547,329.85625616,-4.01125984417199,38.242053484797985
0,iphone6,274.0,9.1424666575242,528.5637931,331.13226601,0.7721343664054411,-44.67010823647894
0,iphone6,275.0,9.1758333241575,528.58955665,329.6417734,8.74445755120218,33.458659573917565
0,iphone6,276.0,9.2091999907908,528.88133005,330.75817734,-0.8223302705512245,-3.2140273758399607
0,iphone6,277.0,9.2425666574241,528.85389163,330.65093596,7.149992614541612,-9.591885923678202
0,iphone6,278.0,9.2759333240574,529.09246305,330.3308867,-23.144835487678495,-6.402956649759848
0,iphone6,279.0,9.3092999906907,528.32019704,330.11724138,0.7721343664054823,-14.375279834555649
0,iphone6,280.0,9.342666657324,528.34596059,329.63758621,0.7721343664054411,23.891871752162505
0,iphone6,281.0,9.3760333239573,528.37172414,330.43477833,0.7721340667083105,4.758295808955245
0,iphone6,282.0,9.4093999905906,528.39748768,330.5935468,-0.8223302705546317,4.758295808953795
0,iphone6,283.0,9.442766657223899,528.37004926,330.75231527,5.555528277285529,1.5693665350351869
0,iphone6,284.0,9.4761333238572,528.55541872,330.8046798,5.5555282772821215,1.5693665350368904
0,iphone6,285.0,9.5094999904905,528.74078818,330.85704433,5.555528277285824,1.569366834735808
0,iphone6,286.0,9.542866657123799,528.92615764,330.90940887,5.555527977581583,1.5693665350368904
0,iphone6,287.0,9.5762333237571,529.11152709,330.9617734,-32.71162330943526,-3.2140273758414932
0,iphone6,288.0,9.6095999903904,528.02004926,330.85453202,-10.389118392005631,-3.214027375841664
